disjoint_entity1,disjoint_entity2,violating_subclass
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q38215093
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q38220919
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q38257102
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q38810578
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q38989302
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q39384825
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q40673468
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q40683907
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q40743212
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q41689136
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q41695835
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q41793608
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q41795411
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q41795465
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q41795590
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q41799198
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q41805943
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q41805995
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q41864812
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q41966773
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q41974970
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q41977694
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q42043175
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q42120789
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q42156802
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q42171927
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q42293667
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q42293686
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q42303748
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q42304660
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q42307030
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q42309226
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q42309358
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q42309423
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q42309487
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q42309521
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q42309575
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q42309824
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q42310166
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q42313150
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q42553137
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q42559576
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q42591771
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q118431620
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q118435278
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q118744193
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q118744205
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q118744218
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q118780054
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q118780104
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q118780116
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q30860334
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q35833033
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q35833177
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q35833284
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q41836519
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q42426392
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q30620257
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q30622963
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q42738170
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q48243439
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q48953441
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q48955707
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q48963149
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q49517688
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q43371131
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q44379601
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q44379933
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q44767849
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q45120188
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q45313864
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q46190961
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q47035798
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q47189365
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q47191469
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q47201178
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q47504279
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q47517562
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q47517561
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q47520184
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q47542882
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q47983043
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q48936185
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q49000579
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q49802084
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q49980426
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q50334959
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q50413932
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q50585330
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q50585681
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q50585826
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q50585999
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q50586109
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q50586253
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q50586386
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q50586466
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q50586552
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q50586683
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q50587045
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q50587326
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q50587568
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q50593345
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q50593504
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q50593762
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q50593864
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q50593943
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q50594069
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q50594137
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q50594230
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q50594572
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q50595435
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q50595520
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q50595580
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q50595659
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q50595741
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q50595795
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q50595875
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q50596003
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q50596130
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q50598139
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q50598251
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q50598369
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q93767620
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q120011128
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q86685341
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q86839464
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q88167124
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q88226883
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q88392640
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q88392690
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q88771165
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q89181681
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q89184285
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q89211387
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q90162855
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q90879045
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q94466197
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q90781632
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q91438840
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q93972589
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q95360969
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q95990222
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q96036375
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q96316011
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q96323404
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q119618717
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q119795279
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q120416077
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q120416104
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q121160302
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q121269128
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q122797992
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q123221345
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q86241109
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q86268917
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q86454113
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q86458856
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q86503339
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q86902097
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q86902110
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q86910777
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q87781554
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q87781585
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q87781591
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q87781782
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q87782182
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q87783030
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q88008444
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q88092906
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q88181705
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q88386270
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q88454956
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q88454960
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q88466601
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q88485913
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q88533749
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q88566879
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q89249800
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q89250465
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q89253101
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q89338415
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q89565411
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q89673403
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q89675977
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q91123256
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q93578093
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q94620993
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q95166205
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q96099174
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q96150760
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q96233293
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q96323738
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q96335602
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q5093327
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q5737899
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q6146924
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q119985051
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q120120918
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q120600248
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q120679614
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q120681332
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q120726351
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q120737049
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q120761529
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q121064622
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q121364143
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q121537149
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q122706319
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q122924413
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q122928975
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q122963858
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q123013459
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q123013696
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q123155649
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q123167476
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q5378582
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q5550530
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q5692493
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q5767753
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q5896953
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q5070788
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q5070799
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q5070801
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q5070806
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q5070805
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q5596596
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q5737805
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q6102865
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q6362262
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q6362261
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q6362275
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q93479414
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q5015195
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q5411719
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q5152616
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q50598481
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q50598566
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q50598697
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q50598826
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q50598977
